"Island","site_status","network_ID","mean_comp_B","sd_comp_B","count_comp","count_comp_presnt","mean_cons_B","sd_cons_B","mean_DD_B","sd_DD_B","pred_B_3root","prey_B_3root","DD_B_3root"
"SCI","reference","19",-0.046931556822295,0.695222111991319,10,7,0.0861862567343444,0.923018157752921,0.199533095046437,0.71062291319383,0.441718924670735,-0.360707345944021,0.584348113595717
"SCI","reference","2",0,0,3,1,-0.0780029948025763,0.135105150140593,0.693477053788857,0.374434993942045,-0.427271336377256,0,0.885137414175498
"SCI","reference","22",-0.460183458601592,1.4893411618938,3,2,-0.100749238297912,0.279497456194476,-1.03201615730427,2.18856208647054,-0.465315218954363,-0.77204687235071,-1.01056014326513
"SCI","reference","23",-0.227830033773946,1.39209406936853,5,3,-0.649186520443509,0.671270833421685,-1.27257606913714,1.95458228773488,-0.865877586380209,-0.610759632133492,-1.08366384515543
"SCI","reference","26",-0.0100538253363491,0.76824844803183,8,7,-0.914284034556471,2.10014813097245,0.110881727079961,0.775067301263397,-0.970570406901741,-0.215829321447217,0.480418799826623
"SCI","reference","27",-0.0802238096075681,1.12528632433213,25,22,-0.0649054137150655,0.292208916705767,-1.16787232616651,3.00775757336847,-0.401877452714442,-0.431288383193839,-1.05308911185498
"SCI","reference","30",0.116171506929814,0.405621155748787,4,3,-0.36333031453902,0.268369000327265,0.113411171283801,0.844817208423024,-0.713565555853885,0.48794013381695,0.484044487526469
"SCI","reference","34",-0.149600209120623,1.30775866420233,16,13,0.405380556567437,1.10421105431644,-1.37727785633225,2.87949641035248,0.740095286346548,-0.530856818810283,-1.11260375586302
"SCI","reference","37",0.121305505835317,0.296752350000296,4,3,0.200491941158132,0.477810269556398,0.0600913528662633,0.561101179854373,0.585282636608562,0.495024664057345,0.391685349132604
"SCI","reference","39",0.0443013700759907,0.947389552614416,9,7,-0.0510628959146187,0.64140498148426,-1.86758616438546,3.27888233674555,-0.370995362066723,0.35383901645357,-1.23147863781437
"SCI","reference","40",-0.039138566671187,0.164343075983247,4,2,0.284509047281093,0.419831012722514,0.524927956702415,0.468118593860736,0.657706338228362,-0.339522301095814,0.80667742077819
"SCI","reference","43",-0.0419433315607941,1.4653937895533,11,8,0.723173628450237,2.03992314682125,-4.38282080870826,8.74722402986237,0.897595900067777,-0.347446259994056,-1.63650714195908
"SCI","reference","45",-0.0461813462186818,0.813579695738317,7,6,0.104797566949878,0.698556330122241,-0.0156647150741894,0.832876380944169,0.471466022927901,-0.358775019116365,-0.250211634521773
"SCI","reference","46",-0.0857920606375974,0.283027813574009,5,3,-0.0988889228042139,0.205696196998358,0.513396877273826,0.760508156174531,-0.462433422592599,-0.441044455110305,0.80072687960431
"SCI","reference","5",-0.226961895489138,0.612398479860832,5,4,-0.07970152955414,0.418930189109086,0.271159104429571,0.485802334441452,-0.430350407639809,-0.609982885383067,0.647253981007224
"SMI","MPA","18",0,0,3,1,-6.38502168086803,11.0591819586923,-13.8348701007366,22.069731694978,-1.85518600207114,0,-2.40062889194741
"SMI","MPA","2",0,0,3,1,-2.84182408815395,4.92218370685574,-3.77602848834667,6.08174652713487,-1.41644287356183,0,-1.55720248247757
"SMI","MPA","22",0,0,3,1,-1.91082379875893,3.30964390376224,-12.1997067301226,22.5257451528887,-1.24090979856865,0,-2.30205907164071
"SMI","MPA","23",0,0,5,1,-2.94719678933766,6.59013236402814,-11.1145884891929,27.9498095250874,-1.43373772203877,0,-2.2316759298069
"SMI","MPA","24",-0.0583469216887683,0.457638500208679,21,13,0.10651483551881,0.28520366917615,0.306320311753962,1.09552039467188,0.474027314084717,-0.387857906857664,0.674101455898959
"SMI","MPA","27",-0.397983477614089,0.77570226701989,25,16,0.0997390608391281,1.04766045912713,-0.543926607775409,1.99245575074132,0.463754807594787,-0.735566057909931,-0.816294307733903
"SMI","MPA","30",-1.9784677384311,4.62622877183039,4,2,-6.15709510423252,8.14088241959629,-16.0696538745373,19.184750069751,-1.83284309321453,-1.2553832342164,-2.5234934056934
"SMI","MPA","32",0,0,2,1,-3.97962463765101,5.62803913572017,-7.92087299864663,10.7230921677056,-1.58470113982273,0,-1.99338422309877
"SMI","MPA","34",-1.02213255379953,2.59812545672508,16,10,-1.17157593791327,1.41009483254601,-2.71499274813342,5.78783527719568,-1.05420113911411,-1.0073237496817,-1.39504930785549
"SMI","MPA","36",0,0,2,0,0,0,-2.44543190965785,5.96766312154646,0,0,-1.34726137263363
"SMI","MPA","37",-1.3297618936522,3.21823211526909,4,2,-0.574523311696642,0.710532617227387,-5.61592878818284,12.2608324630407,-0.831321894010432,-1.09965881805924,-1.77749012802376
"SMI","MPA","38",-3.20124908958573,3.85757603476146,4,3,-0.0487986713210883,0.150682531741121,-4.75579447933214,8.22579879834069,-0.36542871080006,-1.47380431140478,-1.6816709658856
"SMI","MPA","39",-2.24523647161823,4.12515045765066,9,6,-2.8266437253191,3.36222996050041,-7.31289887267796,8.75716274874393,-1.41391626664217,-1.3094453047763,-1.94101930994093
"SMI","MPA","40",-0.16354320855118,0.397794169361839,4,3,-0.0739549625494103,0.129275138695271,-0.0413525900699302,0.701866990242962,-0.419748455856977,-0.546861695520039,-0.345807365093944
"SMI","MPA","42",-1.21201803791726,3.58309219862982,13,5,-2.50297531654438,3.80480807895546,-4.73802617835539,9.35594773565031,-1.35774701162005,-1.06619431151363,-1.6795740343846
"SMI","MPA","43",-2.76670405896435,12.2897960275133,11,3,-10.3398164755006,18.5637307868553,-18.4653975409199,33.9455052488892,-2.17856711351121,-1.40385063382144,-2.64313626834311
"SMI","MPA","45",-1.73053180167128,4.56182111619528,7,4,-2.48847710553744,3.10654069358395,-11.4955082943468,13.6846161036216,-1.35512039988724,-1.20058577920742,-2.25688480751441
"SMI","MPA","46",0,0,5,1,-3.73485482504802,8.35138927490046,-16.8244257166392,40.6873383541834,-1.55152189405093,0,-2.56239896160402
"SMI","all","13",-1.25638250044351,3.12025858348184,4,2,-0.688224167449663,0.84147899474607,-2.8021585312711,4.39944996503101,-0.88289686155716,-1.07904765739838,-1.40982183944663
"SMI","all","18",-0.196708281722127,0.55863413800834,3,2,-0.702923251317384,0.797820513929445,0.413554645532235,0.454790764925405,-0.889138269271174,-0.581577435740065,0.745036645514958
"SMI","all","2",0,0,3,1,-4.60375038152033,7.97392956615782,-6.01297883562437,8.99952165275558,-1.66355535234166,0,-1.81842987753507
"SMI","all","22",-2.00897605315926,3.39247299364209,3,2,-12.0297764337092,10.6313830450244,-12.0188230324625,17.1027954482379,-2.2913205603093,-1.26180309020106,-2.29062491494283
"SMI","all","23",-0.329528947752969,1.10223419385207,5,2,-11.451466593272,15.7199544113592,-13.5287633949801,31.5003983120057,-2.25399891935282,-0.690713361338126,-2.38279145404095
"SMI","all","24",-0.68146661341638,1.43577530460005,21,13,-1.1368637202741,1.39994442211454,-1.39373631036069,2.86346033531679,-1.0436850658089,-0.879997681388683,-1.1170180857742
"SMI","all","27",-0.618489239461769,1.17897305792964,25,18,0.0641554435211125,1.01872435732031,-0.973534910938454,2.33636598098086,0.400323578840237,-0.852008739110847,-0.991099316523613
"SMI","all","30",-6.75708964706974,10.7597778477151,4,3,-15.0830896425921,12.9509949922136,-17.6215655785092,16.9449777892318,-2.47075739598097,-1.89054300225842,-2.60224488456823
"SMI","all","32",-0.869127187354088,0.648445768708582,2,2,-0.680728913289943,0.118295690343273,0.164920418047656,0.289068253536271,-0.879680028854792,-0.954320921934169,0.548392460938626
"SMI","all","33",-1.29042150172786,3.20063671907482,4,2,-0.0797583952011435,0.453886121666288,-3.08668162213843,4.42544332884127,-0.430452732470378,-1.0887057842111,-1.45600861752651
"SMI","all","34",-1.30702087765951,2.93587604210307,16,11,-0.243147713708655,0.465259522205981,-2.61566838985763,5.72127324176031,-0.624151564470662,-1.09335410943573,-1.37782553121143
"SMI","all","36",0,0,2,1,0.0299735729975035,0.0423890334458494,0.355409622127193,0.632786028893949,0.310631985079102,0,0.708342109478265
"SMI","all","37",0.0185170352315217,0.276832331263247,4,3,0.12674733245184,0.432387868274535,0.00984024468307927,0.596152338728603,0.502319004411401,0.264559778092079,0.21429003009924
"SMI","all","38",-0.436881614794392,1.06580270752518,4,4,-0.0981592683320532,0.41624634658514,-0.0809052924760392,1.68774998980697,-0.461293254738947,-0.758789401614794,-0.432506173368689
"SMI","all","39",-5.29678768150275,6.04662809844934,9,8,-5.12449831103058,3.30771861180602,-9.71290524473257,8.74732265711878,-1.72405236038633,-1.74316108351303,-2.13361661170938
"SMI","all","40",0.0702326775036045,0.752637226849888,4,4,-0.00761187054274699,0.211942030286855,-0.0444233873498371,0.418624306714005,-0.196711823603703,0.412584658480589,-0.354163572968775
"SMI","all","42",-2.14157689329722,6.15380007214668,13,8,-2.8484416713238,3.98371073106957,-8.31927518599731,12.7903571716551,-1.41754148274742,-1.28897518777805,-2.02625996361401
"SMI","all","43",-0.758818592728588,2.89859213393014,11,5,-2.44902418689342,3.84651615518904,-3.18711856252109,6.93041956341852,-1.34792074742625,-0.912107418130895,-1.47163262275037
"SMI","all","45",-3.5519326267001,9.42194417708749,7,5,-2.52811640947723,6.53955192157852,-17.2510999225861,15.5888759230852,-1.36227783097638,-1.52576707828034,-2.58387954302551
"SMI","all","46",-0.0851831973124033,0.33341101672386,5,2,-2.4857523766919,3.40757486583432,-2.58613271296889,7.87918198222164,-1.35462562819449,-0.439998617957786,-1.37261983162479
"SMI","all","6",0,0,2,1,-4.72714928318028,6.68519862763581,-26.0130996578736,40.5450717789691,-1.67828780622849,0,-2.96299351929507
"SMI","reference","13",-0.957522359251553,2.27733504593375,4,2,-0.369882271014208,0.62965830171109,-1.72720734275319,3.14876067120798,-0.71782928453606,-0.985635433649284,-1.19981648646328
"SMI","reference","18",-0.143542040325525,0.428377115921197,3,2,-0.637309996486225,0.728789825294174,0.471778535310217,0.479981706330369,-0.860564797771331,-0.523592043450928,0.778477489937061
"SMI","reference","2",0,0,3,1,-3.09013193220242,5.35226550866558,-3.50120222754471,6.11189909632481,-1.45655092704955,0,-1.51846830750877
"SMI","reference","22",-1.20659607140179,1.87542103671835,3,2,-10.8109228558181,9.70872647078581,-8.94856620559372,15.1115595841953,-2.21116383597202,-1.0646020602959,-2.07611378386872
"SMI","reference","23",-0.239800244417705,0.75530131728639,5,2,-9.1112565486504,12.6320713839988,-9.54293979305534,23.8355898872848,-2.08861996520902,-0.621274040268387,-2.12109796817778
"SMI","reference","24",-0.140072913638527,0.575982633562313,21,9,-0.0356811060364125,0.328257441004837,0.0684034524971157,1.94315109792894,-0.329214864545745,-0.519339538263667,0.408971151288294
"SMI","reference","30",-0.113589320048828,0.467303420057841,4,3,-0.289105937952117,0.215748704925466,0.165317766142124,0.855795651124015,-0.66122967716786,-0.484297804180631,0.548832527599891
"SMI","reference","32",-0.911761258986927,1.79785938281219,2,2,-1.12471310671826,1.56566594183954,-0.148318998986186,1.46111534111488,-1.03995349481344,-0.969676889224853,-0.529337012447058
"SMI","reference","33",-0.154465528437967,0.45317396442391,4,2,-0.054110168864528,0.582475965721565,0.495179795578892,0.589835346029749,-0.378233184938724,-0.536550402302125,0.791141753221977
"SMI","reference","34",-1.13070715326859,2.44349035274107,16,10,0.0386821045254793,0.13836620332401,-2.14204487523285,4.72453910759976,0.33819721846269,-1.04179766545361,-1.28906907080599
"SMI","reference","36",0,0,2,1,-0.155164445789253,0.219435663633266,0.57579995957158,0.567133322298647,-0.537358436317599,0,0.831937198424937
"SMI","reference","37",-0.11048205412904,0.317585416679737,4,3,0.136342843801936,0.47965645307164,-0.123866444016251,0.642683997907452,0.514688086869059,-0.47984088205208,-0.498484000156155
"SMI","reference","39",-2.54998489909378,4.27141494036157,9,7,-3.0820020734143,2.72019833879001,-6.39621109544165,6.67302388795848,-1.45527245377759,-1.36619451120323,-1.85626907492975
"SMI","reference","40",0.0701677819471582,0.60348689964923,4,3,0.128041088342977,0.938482848369134,0.087162457376307,0.791290613080134,0.504022339260012,0.412457542144218,0.443380397712001
"SMI","reference","43",-0.552721035814733,2.15993685992108,11,5,-0.0435475410117274,0.147024810227663,-1.79794972922167,5.33454239016541,-0.351820557352629,-0.820670201544333,-1.21597836583002
"SMI","reference","46",-0.216961588288255,0.844169458049477,5,2,-10.6546024683262,14.7606065284765,-12.5782181886848,31.8794774413065,-2.20045462149721,-0.600889041550722,-2.32562511044009
"SMI","reference","6",0,0,2,1,-4.75845488728428,6.72947143753797,-20.699308933775,31.6247553893613,-1.68198448495832,0,-2.74569282475691
"SRI","MPA","11",0,0,3,1,0.00584369632562173,0.0101215789399804,0.562065850608369,0.551569196978685,0.180120252213597,0,0.825269382790464
"SRI","MPA","13",-0.165842330581248,0.782526228963184,4,4,-0.319315760917052,0.621295729749241,0.0982744805688757,0.402059321767691,-0.683502517293538,-0.549412408925317,0.461473661707268
"SRI","MPA","15",-0.0311145865506439,0.002524985812968,2,2,-0.346087626526415,0.218365604700639,-0.322054151119914,0.213144609522944,-0.702094154982205,-0.314524643056576,-0.685450820233637
"SRI","MPA","18",0.0533542431835064,0.182994812879825,3,2,-0.555992860894041,0.833700635640692,0.178087606406102,0.623219163251902,-0.822286332414003,0.376463597430966,0.562614903440181
"SRI","MPA","2",-0.127456817114717,0.470227182969984,3,3,0.480312682425668,0.300405165652451,-0.166930080752778,0.263735645551971,0.783143506650765,-0.503254526307645,-0.550610980258793
"SRI","MPA","22",-0.504352979081359,1.34530187254505,3,3,-1.0755391955659,0.692279230144925,0.183669419119357,0.261077395400795,-1.02457105051819,-0.795997181816954,0.568432565667536
"SRI","MPA","23",0.017098465760627,0.689014476575968,5,4,-0.0813397032487856,0.561194888833947,0.272837877130501,0.45725949897748,-0.433278887815525,0.257623641307799,0.648586971586345
"SRI","MPA","24",-0.234786506046785,1.52096716587577,21,15,-0.443670425330397,2.05306592289224,-2.93270496890832,4.66940920856599,-0.762699555591082,-0.616913647137042,-1.43138389004472
"SRI","MPA","26",-0.28531584874473,1.30863030318565,8,5,-0.0847446149793253,0.888404632040016,-2.9859627341012,4.96796125355355,-0.439242178628568,-0.658327452203552,-1.43999658147677
"SRI","MPA","27",-0.015039491164274,0.43823045076038,25,18,-0.0603978819380176,0.494925306754506,0.480520211294082,0.720832477372038,-0.392350222242583,-0.246837447966721,0.783256281439571
"SRI","MPA","30",0.0228152189763298,0.0984316026529969,4,2,-0.0036442549334368,0.0666603755434943,0.320466566822877,0.65020500769308,-0.15388734851185,0.283623065769952,0.684322641426166
"SRI","MPA","34",-0.336866889356927,1.92499770919082,16,11,0.410390218706571,2.02503394008524,-3.39165275903356,5.30621187969648,0.743131493861034,-0.695802698564349,-1.50246302885798
"SRI","MPA","35",0,0,2,1,0.136608763078558,0.19319396548471,0.426488537145487,0.578664971390678,0.515022480658227,0,0.752724042085983
"SRI","MPA","36",0,0,2,1,-0.926186790003205,1.30982591971333,0.370750330443822,0.69185566256739,-0.974764103352422,0,0.718390392494597
"SRI","MPA","37",0.0337130795227925,0.867520169620338,4,2,-1.62759986980631,2.44358348463194,-3.93274907841606,6.69705673582255,-1.17629400096427,0.323047319386987,-1.57845454266268
"SRI","MPA","38",-0.0603562753545304,0.39309503056329,4,3,-0.126184384958296,0.220874565176908,0.0143153775978441,0.60399496762649,-0.501574218415593,-0.39226010814328,0.242810577924514
"SRI","MPA","39",-0.107971244192095,1.23569181266239,9,6,-0.222571439188695,0.657500393981552,-2.68121249786816,5.05952875727415,-0.606023982891116,-0.476178046098234,-1.38923935711396
"SRI","MPA","40",0.00620779674553404,0.170999533515194,4,3,0.014283057735792,0.435673256281752,0.130342094506973,0.488394877657509,0.242627708894338,0.183786029881434,0.507023666894916
"SRI","MPA","43",-0.0510027666266829,1.1210314438648,11,6,0.00102647824326781,0.397537043578798,-1.45479893305512,3.70517004190161,0.100874930745407,-0.370849682583634,-1.1330984825992
"SRI","MPA","44",0.0759206832378035,0.634705409361536,4,2,0.191930486342501,0.467155458806707,-3.49712885681287,5.85095420811674,0.576830197467175,0.423434951075575,-1.51787920656513
"SRI","MPA","46",0.0306342282493823,0.186303005969265,5,4,-0.0154589394371629,0.201779775070574,0.0181849185736766,0.68287349946904,-0.24911118745874,0.312897659517357,0.262968535001525
"SRI","all","11",0.165840940349478,0.457713524520851,3,2,-1.78534313204335,1.81975460342352,0.67922149523073,8.99811443144621,-1.21312969187952,0.549410873706659,0.879030222670055
"SRI","all","13",0.0397768492025688,0.672926666562121,4,4,-0.130847107097514,0.444700150981066,0.115928702349341,0.550136601413652,-0.507677646849622,0.341358032184469,0.487599956500285
"SRI","all","15",-0.372359323569769,0.0215888428774425,2,2,0.012018346362563,0.63668354568672,-0.261917119562326,0.111489189985537,0.229059463226651,-0.719428123292171,-0.639815310935326
"SRI","all","16",0.246253710163785,0.415272607499974,4,3,-0.0640917300993651,0.437305819965448,-4.36587476474945,7.7032935523375,-0.400191013144105,0.626797988625499,-1.63439524932088
"SRI","all","18",0.00147177321018218,0.274721236351366,3,2,-0.169873608102533,0.356379503960881,-1.41628675978573,2.71874965636867,-0.553828503810586,0.113748836864353,-1.12301027979155
"SRI","all","2",0.548559010966896,0.752917533333404,3,3,-0.0144761255065523,1.23361777277355,0.121307940141642,0.401802285541273,-0.243716040188374,0.818605109662945,0.495027975348677
"SRI","all","22",-0.223141174627062,0.648843341133035,3,3,0.240174895928452,0.167808310540033,-0.0425002413979507,0.301942782915618,0.621597420735033,-0.606540639700791,-0.348977263067618
"SRI","all","23",-0.0588531006810752,0.619468336823535,5,4,0.635700639319096,0.70597232573249,0.351160369687961,0.822511789845382,0.859839811212931,-0.388976277856061,0.70550782095891
"SRI","all","24",-0.0536384246279441,0.770463842957826,21,16,-0.166792189108836,1.59256287830928,-0.933701396518349,3.11336880531285,-0.550459328804471,-0.377130802006723,-0.977393251606355
"SRI","all","26",-0.270457446869537,1.37751152941425,8,5,-0.287862187015807,1.06027615029881,-2.21967545837679,3.58015504999874,-0.660280097684038,-0.646695215655957,-1.30445717766095
"SRI","all","27",0.00785792544652951,1.96734896108749,25,19,-0.137352678802337,1.17739383803816,-2.2537421134643,5.40345800434889,-0.515955656409005,0.198808966665331,-1.31109674745547
"SRI","all","30",-0.019968030364136,0.320701343461481,4,3,0.0362242238387505,0.323274366225086,-0.0353125757768716,0.66324641439914,0.330876835057496,-0.271297052956028,-0.328077514203133
"SRI","all","32",-0.832073975308248,0.959120165924685,2,2,-0.733196424856873,0.186530690916387,0.144807506094132,0.241155950989841,-0.90172362073721,-0.940561749375707,0.525126205298107
"SRI","all","34",-0.0782187151711223,1.11844591031218,16,12,0.255730170600059,1.25810479168618,-1.73806320045602,2.68408161753155,0.634737255136117,-0.427664852434149,-1.20232493719682
"SRI","all","35",0,0,2,1,0.96189189679278,1.36032056598113,0.293423237968721,0.779488138140582,0.987132434877825,0,0.66450487045383
"SRI","all","36",0,0,2,1,-0.0864276282359765,0.122227124015058,-0.0994181377546627,0.973457985786055,-0.44213089670925,0,-0.463256876513229
"SRI","all","37",-0.0677569433277425,0.344600380890789,4,3,-0.270506147422098,0.395033594082804,0.0487811215390558,0.626476020134277,-0.646734029555053,-0.407678619079289,0.365384898383252
"SRI","all","38",-0.189366856043363,0.436834281120449,4,3,0.0408617397536268,0.0856549629866801,0.0480790341782411,0.633318125139264,0.34443368479279,-0.574250421921554,0.363623473958335
"SRI","all","39",0.139356699205055,0.815130501477829,9,6,0.193328882031645,0.523350889878995,-0.809279461697626,1.74593726094059,0.578227727253337,0.518452870906215,-0.931893264844056
"SRI","all","40",0.132058862545664,0.317877536601384,4,3,0.00756872729964169,0.204774503401304,0.282856254239463,0.529742936371924,0.196339472256089,0.509240009327586,0.656430263662371
"SRI","all","43",0.0362246006509294,0.845250687478001,11,7,-0.187443898770798,0.25320972890197,-1.130125742679,2.73416620303196,-0.572300031248079,0.330877982337554,-1.04161907042068
"SRI","all","44",-0.291949503075321,1.33479545938941,4,2,0.067388325293713,0.273423296072343,-2.96315115090705,5.3594375804206,0.406937976478107,-0.663390498204269,-1.43632020060847
"SRI","all","46",-0.0339115634624519,0.594046475863702,5,4,0.688827142532953,1.05056228110347,0.307239525191069,0.666168518925027,0.883154630965986,-0.32368005384054,0.674775069227177
"SRI","reference","11",0.0427581146806072,0.181635010157561,3,2,-0.661635172541418,1.44258210456203,0.254967707829848,0.638513420390317,-0.871377205072635,0.349681655244399,0.634105801412585
"SRI","reference","13",0.063446965344237,0.508319902368677,4,3,1.15679221446617,0.970230597796629,-0.425148759376622,2.26999547925211,1.04974815258858,0.398844509787167,-0.751935008917067
"SRI","reference","15",-0.47545525646245,0.161833651341585,2,2,0.166680866579974,0.473462951286484,-0.163432260428356,0.205585801039659,0.550336836732158,-0.780494567162641,-0.546738003429582
"SRI","reference","16",0.127959848723438,0.520017089595986,4,3,-0.287445893992956,0.673616323703791,-4.40037445943209,7.90030845767225,-0.659961655250826,0.503915719198682,-1.6386890251217
"SRI","reference","18",-0.100219540872752,0.520757630749742,3,2,0.0076147825052567,0.0572144336853484,-2.25789453198406,3.35613094552355,0.196736904798618,-0.464498307911617,-1.31190146570942
"SRI","reference","2",-0.0852024756510599,0.215351560798605,3,2,0.502791293213572,0.511119302624719,0.144037277415323,0.579764622102982,0.795174753305325,-0.440031808394432,0.524193503858692
"SRI","reference","22",0.0712915242851438,0.228932988273449,3,2,0.0539998561710637,0.656679892628151,0.354557322340859,0.816938246273452,0.377975979388341,0.414647737626797,0.707775436524139
"SRI","reference","23",-0.0144510436686845,0.276730945162632,5,3,0.352182980715886,0.514088438007787,0.467653543774481,0.707695696169716,0.706191991641625,-0.243575201857738,0.776201974615618
"SRI","reference","27",0.0663739944963689,1.4858613354534,25,18,0.256228950175326,3.11919610773976,-2.45933618131467,5.79074264335626,0.635149653838491,0.404885898856238,-1.34980997440826
"SRI","reference","30",0.0324723979696803,0.36347253424533,4,3,-0.015930727670273,0.247262960281493,-0.0108227337908218,0.766053009057301,-0.251620026949572,0.319034845725524,-0.221196877519627
"SRI","reference","32",0.362552847266834,0.684907349378514,2,2,-0.262270560883328,0.763560056709838,0.376372366356783,0.422455897848017,-0.640102978939848,0.713056221304885,0.722003400789673
"SRI","reference","34",0.00459192586983592,1.40634800219447,16,12,0.707378539667391,1.982952031928,-2.24597620368127,2.9280358871498,0.891012834932461,0.166212987722173,-1.30958909546831
"SRI","reference","35",0,0,2,1,0.096396450558924,0.136325167745058,0.422638034263567,0.517534257395441,0.458515140513762,0,0.750451896117664
"SRI","reference","36",0,0,2,1,4.61124617388932,6.52128687855533,-14.7337151969391,14.1161338022243,1.6644577256189,0,-2.45153119316331
"SRI","reference","37",-0.30287352197389,0.791696446245166,4,3,-0.249627388792762,0.374645610897376,-3.42703443240777,7.62590274655501,-0.629647395526213,-0.671563528966928,-1.507669523572
"SRI","reference","38",-0.0716757891030489,0.692786114063308,4,3,-0.016384825588374,0.584329427788985,-1.03468152992711,2.09904491463797,-0.25398843432351,-0.41539139366678,-1.01142938153711
"SRI","reference","39",0.0544923424344172,0.800002775691257,9,6,0.160167338589797,0.727266418002908,-0.764369723148997,1.89931552308849,0.543072718550038,0.379121568421812,-0.914326187568558
"SRI","reference","40",-0.323094295277239,1.2239432353759,4,2,0.771304388032233,1.03826636876192,-2.95779180434555,5.06977661421612,0.917082910713454,-0.686187964878453,-1.43545373752236
"SRI","reference","43",0.0208832369425012,0.754149807689565,11,6,0.0541902690386918,0.239517738376997,-1.22017503749306,2.99987154105703,0.378419727859182,0.275380132999081,-1.06858082955358
"SRI","reference","46",0.0197524361533544,0.143098425906964,5,3,0.19191320221792,0.62906371347414,0.375158116598463,0.648259351830335,0.576812881641916,0.27031712237091,0.721226123621529
